pairblock,pair,block,water.yr,ecosite,plot,x,y,wspg,c3pg,forb,total.mass,wyr.ppt,f.ppt,cs.ppt,gs.ppt,sp.ppt,lag.wyr,lag.f,lag.cs,lag.gs,lag2.f,lag2.cs,lag2.gs,lag.mass,total.mass.dm,wspg.dm,c3pg.dm,forb.dm
5_9,5,9,2018,Sandy,5,526522,4520355,337.92125,387.36625,43.99875,799.89625,320.2724174,81.40811033,53.34,185.5243071,177.7711882,314.4469745,66.49733686,55.88,192.0696377,60.13295669,108.9651346,108.9651346,802.855,-307.6995455,-99.09409091,118.4028409,-290.9618182
5_9,5,9,2019,Sandy,5,526522,4520355,353.23875,309.20125,722.65625,1415.90875,347.3306943,20.47291964,78.46480831,248.3929664,293.1434024,320.2724174,81.40811033,53.34,185.5243071,66.49733686,192.0696377,192.0696377,799.89625,308.3129545,-83.77659091,40.23784091,387.6956818
5_9,5,9,2020,Sandy,5,526522,4520355,110.98375,158.92875,9.13,279.0425,286.4388227,35.74791348,81.20711658,169.4837927,194.0892385,347.3306943,20.47291964,78.46480831,248.3929664,81.40811033,185.5243071,185.5243071,1415.90875,-828.5532955,-326.0315909,-110.0346591,-325.8305682
5_9,5,9,2021,Sandy,5,526522,4520355,550.0075,333.59375,969.82875,1873.24125,411.0034652,24.43909601,113.0041715,273.5601977,302.8157977,286.4388227,35.74791348,81.20711658,169.4837927,20.47291964,248.3929664,248.3929664,279.0425,765.6454545,112.9921591,64.63034091,634.8681818
5_9,5,9,2022,Sandy,5,526522,4520355,160.18,53.4025,40.33875,253.92125,285.5578567,38.91500892,66.60740507,180.0354427,107.767413,411.0034652,24.43909601,113.0041715,273.5601977,35.74791348,169.4837927,169.4837927,1873.24125,-853.6745455,-276.8353409,-215.5609091,-294.6218182
5_9,5,9,2023,Sandy,5,526522,4520355,993.04,241.49625,1616.6675,2891.46125,459.3867718,45.58579995,48.514,365.2869718,255.403847,285.5578567,38.91500892,66.60740507,180.0354427,24.43909601,273.5601977,273.5601977,253.92125,1783.865455,556.0246591,-27.46715909,1281.706932
6_10,6,10,2013,Salt Flats,5,526745.5,4519020,913.99,250.79875,8.07375,1172.8625,267.0634808,74.13786295,26.416,166.5096178,117.6717102,205.9805879,79.26405733,18.288,108.4285306,5.523911943,241.9592755,241.9592755,NA,-546.9405682,114.3546591,-352.4261742,-278.0301136
6_10,6,10,2014,Salt Flats,5,526745.5,4519020,689.56375,1779.41125,20.58625,2617.71875,453.775759,181.3904057,76.2,196.1853533,132.0824667,267.0634808,74.13786295,26.416,166.5096178,79.26405733,108.4285306,108.4285306,1172.8625,897.9156818,-110.0715909,1176.186326,-265.5176136
6_10,6,10,2015,Salt Flats,5,526745.5,4519020,901.27625,771.9075,25.2275,1749.33625,376.4103006,73.87093366,60.198,242.341367,218.2020078,453.775759,181.3904057,76.2,196.1853533,74.13786295,166.5096178,166.5096178,2617.71875,29.53318182,101.6409091,168.6825758,-260.8763636
6_10,6,10,2016,Salt Flats,5,526745.5,4519020,496.2175,977.2975,12.51375,1498.0025,231.9706172,57.57031728,71.374,103.0262999,102.9543517,376.4103006,73.87093366,60.198,242.341367,181.3904057,196.1853533,196.1853533,1749.33625,-221.8005682,-303.4178409,374.0725758,-273.5901136
6_10,6,10,2017,Salt Flats,5,526745.5,4519020,657.27125,772.3125,93.24125,1559.15375,301.4068434,59.97804452,55.88,185.5487989,153.145022,231.9706172,57.57031728,71.374,103.0262999,73.87093366,242.341367,242.341367,1498.0025,-160.6493182,-142.3640909,169.0875758,-192.8626136
6_10,6,10,2018,Salt Flats,5,526745.5,4519020,854.5875,456.3004167,13.20875,1341.945,302.6670359,79.61857475,53.34,169.7084611,165.3773057,301.4068434,59.97804452,55.88,185.5487989,57.57031728,103.0262999,103.0262999,1559.15375,-377.8580682,54.95215909,-146.9245076,-272.8951136
6_10,6,10,2019,Salt Flats,5,526745.5,4519020,557.43,574.27625,615.165,1767.11375,339.4715178,18.98555532,85.38773703,235.0982254,286.3702507,302.6670359,79.61857475,53.34,169.7084611,59.97804452,185.5487989,185.5487989,1341.945,47.31068182,-242.2053409,-28.94867424,329.0611364
6_10,6,10,2020,Salt Flats,5,526745.5,4519020,531.94625,92.93375,30.3,655.61,272.9242341,34.28332884,83.14621569,155.4946896,186.5741207,339.4715178,18.98555532,85.38773703,235.0982254,79.61857475,169.7084611,169.7084611,1767.11375,-1064.193068,-267.6890909,-510.2911742,-255.8038636
6_10,6,10,2021,Salt Flats,5,526745.5,4519020,1515.72625,392.5875,391.26625,2334.90625,460.853347,24.1753374,112.7789291,323.8990805,351.796485,272.9242341,34.28332884,83.14621569,155.4946896,18.98555532,235.0982254,235.0982254,655.61,615.1031818,716.0909091,-210.6374242,105.1623864
6_10,6,10,2022,Salt Flats,5,526745.5,4519020,425,115.41,70.85375,611.26375,279.7625371,41.55611395,67.1347319,171.0716913,110.1945421,460.853347,24.1753374,112.7789291,323.8990805,34.28332884,155.4946896,155.4946896,2334.90625,-1108.539318,-374.6353409,-487.8149242,-215.2501136
6_10,6,10,2023,Salt Flats,5,526745.5,4519020,1252.98,452.23875,1866.70625,3609.92125,459.1884177,45.56557518,48.514,365.1088425,264.0594934,279.7625371,41.55611395,67.1347319,171.0716913,24.1753374,323.8990805,323.8990805,611.26375,1890.118182,453.3446591,-150.9861742,1580.602386
6_7,6,7,2013,Salt Flats,6,525321.5,4522480,927.1075,307.5125,33.06,1267.68,283.4637407,71.53691312,26.416,185.5108276,121.0842916,218.4399754,89.4125901,18.288,110.7393853,6.461728181,230.6514318,230.6514318,NA,-93.35556818,419.4046591,-227.7401136,-196.8929545
6_7,6,7,2014,Salt Flats,6,525321.5,4522480,702.41125,568.60375,7.0625,1332.57,432.6752132,171.0734367,76.2,185.4017765,127.7420991,283.4637407,71.53691312,26.416,185.5108276,89.4125901,110.7393853,110.7393853,1267.68,-28.46556818,194.7084091,33.35113636,-222.8904545
6_7,6,7,2015,Salt Flats,6,525321.5,4522480,773.05,566.6525,29.2375,1384.88375,374.6088417,65.85808055,60.198,248.5527611,226.1172731,432.6752132,171.0734367,76.2,185.4017765,71.53691312,185.5108276,185.5108276,1332.57,23.84818182,265.3471591,31.39988636,-200.7154545
6_7,6,7,2016,Salt Flats,6,525321.5,4522480,318.2075,632.24625,24.95875,1082.3125,247.3352456,63.07581038,71.374,112.8854352,106.9173107,374.6088417,65.85808055,60.198,248.5527611,171.0734367,185.4017765,185.4017765,1384.88375,-278.7230682,-189.4953409,96.99363636,-204.9942045
6_7,6,7,2017,Salt Flats,6,525321.5,4522480,554.8125,476.775,139.79625,1172.86375,310.9402101,73.3476219,55.88,181.7125882,151.0124434,247.3352456,63.07581038,71.374,112.8854352,65.85808055,248.5527611,248.5527611,1082.3125,-188.1718182,47.10965909,-58.47761364,-90.15670455
6_7,6,7,2018,Salt Flats,6,525321.5,4522480,306.705,520.30125,16.55125,941.6425,315.180349,84.96386977,53.34,176.8764792,171.23047,310.9402101,73.3476219,55.88,181.7125882,63.07581038,112.8854352,112.8854352,1172.86375,-419.3930682,-200.9978409,-14.95136364,-213.4017045
6_7,6,7,2019,Salt Flats,6,525321.5,4522480,393.06875,1035.2325,192.5525,1704.1075,344.9007256,18.88185234,75.96864167,250.0502316,291.2493744,315.180349,84.96386977,53.34,176.8764792,73.3476219,181.7125882,181.7125882,941.6425,343.0719318,-114.6340909,499.9798864,-37.40045455
6_7,6,7,2020,Salt Flats,6,525321.5,4522480,167.925,302.12375,103.5225,604.39625,280.2555555,38.4953685,80.06103191,161.6991551,186.7276158,344.9007256,18.88185234,75.96864167,250.0502316,84.96386977,176.8764792,176.8764792,1704.1075,-756.6393182,-339.7778409,-233.1288636,-126.4304545
6_7,6,7,2021,Salt Flats,6,525321.5,4522480,357.99375,490.0075,178.47875,1377.90125,343.0675287,27.52222962,113.2986256,202.2466735,235.2095012,280.2555555,38.4953685,80.06103191,161.6991551,18.88185234,250.0502316,250.0502316,604.39625,16.86568182,-149.7090909,-45.24511364,-51.47420455
6_7,6,7,2022,Salt Flats,6,525321.5,4522480,160.9725,183.1225,72.2125,479.485,280.2251698,36.63325642,66.14840387,177.4435095,99.69030425,343.0675287,27.52222962,113.2986256,202.2466735,38.4953685,161.6991551,161.6991551,1377.90125,-881.5505682,-346.7303409,-352.1301136,-157.7404545
6_7,6,7,2023,Salt Flats,6,525321.5,4522480,922.4775,805.20125,1732.05,3623.54875,440.9728096,51.46397572,48.514,340.9948339,224.6954903,280.2251698,36.63325642,66.14840387,177.4435095,27.52222962,202.2466735,202.2466735,479.485,2262.513182,414.7746591,269.9486364,1502.097045
6_9,6,9,2013,Sandy,6,526949,4520365,328.50375,580.44375,139.7975,1142.8625,274.0653946,75.01928499,26.416,172.6301096,119.4866475,204.4500364,81.66757849,18.288,104.4944579,5.155703093,241.3239796,241.3239796,NA,-771.6333333,-13.09905303,-424.9725758,-367.9267045
6_9,6,9,2014,Sandy,6,526949,4520365,503.61875,1442.76875,108.38,2234.86125,441.536423,181.3849398,76.2,183.9514832,123.6303848,274.0653946,75.01928499,26.416,172.6301096,81.66757849,104.4944579,104.4944579,1142.8625,320.3654167,162.015947,437.3524242,-399.3442045
6_9,6,9,2015,Sandy,6,526949,4520365,315.31375,1418.48375,101.18125,2003.3,381.5029243,74.08500784,60.198,247.2199165,221.8697347,441.536423,181.3849398,76.2,183.9514832,75.01928499,172.6301096,172.6301096,2234.86125,88.80416667,-26.28905303,413.0674242,-406.5429545
6_9,6,9,2016,Sandy,6,526949,4520365,80.79625,1020.285,145.11125,1295.50375,240.1017934,60.05372048,71.374,108.6740729,104.6871113,381.5029243,74.08500784,60.198,247.2199165,181.3849398,183.9514832,183.9514832,2003.3,-618.9920833,-260.806553,14.86867424,-362.6129545
6_9,6,9,2017,Sandy,6,526949,4520365,228.8220833,1562.875833,205.5425,1998.249167,315.8521129,69.10360522,55.88,190.8685077,156.403654,240.1017934,60.05372048,71.374,108.6740729,74.08500784,247.2199165,247.2199165,1295.50375,83.75333333,-112.7807197,557.4595076,-302.1817045
6_9,6,9,2018,Sandy,6,526949,4520365,225.16875,877.125,99.49875,1265.165,317.114073,81.19236923,53.34,182.5817038,175.5419069,315.8521129,69.10360522,55.88,190.8685077,60.05372048,108.6740729,108.6740729,1998.249167,-649.3308333,-116.434053,-128.2913258,-408.2254545
6_9,6,9,2019,Sandy,6,526949,4520365,287.97625,816.87375,994.7325,2113.11125,346.3346452,19.99874008,78.91409222,247.4218129,292.9307816,317.114073,81.19236923,53.34,182.5817038,69.10360522,190.8685077,190.8685077,1265.165,198.6154167,-53.62655303,-188.5425758,487.0082955
6_9,6,9,2020,Sandy,6,526949,4520365,188.62625,474.5875,186.21625,849.71875,287.6652861,36.36239121,81.42938608,169.8735088,193.001148,346.3346452,19.99874008,78.91409222,247.4218129,81.19236923,182.5817038,182.5817038,2113.11125,-1064.777083,-152.976553,-530.8288258,-321.5079545
6_9,6,9,2021,Sandy,6,526949,4520365,212.81,984.28,1272.27,2492.26125,409.0697968,24.88477788,113.0489241,271.1360948,299.3934777,287.6652861,36.36239121,81.42938608,169.8735088,19.99874008,247.4218129,247.4218129,849.71875,577.7654167,-128.792803,-21.13632576,764.5457955
6_9,6,9,2022,Sandy,6,526949,4520365,158.2275,207.69,317.6875,741.45375,285.5985794,39.70777999,66.69844878,179.1923506,107.5910362,409.0697968,24.88477788,113.0489241,271.1360948,36.36239121,169.8735088,169.8735088,2492.26125,-1173.042083,-183.375303,-797.7263258,-190.0367045
6_9,6,9,2023,Sandy,6,526949,4520365,1227.7675,1674.16625,2014.54875,4922.9675,461.5818023,45.4364752,48.514,367.6313271,255.9544395,285.5985794,39.70777999,66.69844878,179.1923506,24.88477788,271.1360948,271.1360948,741.45375,3008.471667,886.164697,668.7499242,1506.824545
